sitename,lon,lat,file,2000-01-15,2000-02-15,2000-03-15,2000-04-15,2000-05-15,2000-06-15,2000-07-15,2000-08-15,2000-09-15,2000-10-15,2000-11-15,2000-12-15,2001-01-15,2001-02-15,2001-03-15,2001-04-15,2001-05-15,2001-06-15,2001-07-15,2001-08-15,2001-09-15,2001-10-15,2001-11-15,2001-12-15,2002-01-15,2002-02-15,2002-03-15,2002-04-15,2002-05-15,2002-06-15,2002-07-15,2002-08-15,2002-09-15,2002-10-15,2002-11-15,2002-12-15,2003-01-15,2003-02-15,2003-03-15,2003-04-15,2003-05-15,2003-06-15,2003-07-15,2003-08-15,2003-09-15,2003-10-15,2003-11-15,2003-12-15,2004-01-15,2004-02-15,2004-03-15,2004-04-15,2004-05-15,2004-06-15,2004-07-15,2004-08-15,2004-09-15,2004-10-15,2004-11-15,2004-12-15,2005-01-15,2005-02-15,2005-03-15,2005-04-15,2005-05-15,2005-06-15,2005-07-15,2005-08-15,2005-09-15,2005-10-15,2005-11-15,2005-12-15,2006-01-15,2006-02-15,2006-03-15,2006-04-15,2006-05-15,2006-06-15,2006-07-15,2006-08-15,2006-09-15,2006-10-15,2006-11-15,2006-12-15,2007-01-15,2007-02-15,2007-03-15,2007-04-15,2007-05-15,2007-06-15,2007-07-15,2007-08-15,2007-09-15,2007-10-15,2007-11-15,2007-12-15,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2012-12-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-05-15,2013-06-15,2013-07-15,2013-08-15,2013-09-15,2013-10-15,2013-11-15,2013-12-15,2014-01-15,2014-02-15,2014-03-15,2014-04-15,2014-05-15,2014-06-15,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15
 Schauinsland,7.92,47.9,ssl647n1.dat,375.9584200000001,375.23339,376.61908,375.73057,370.96714,367.17366,364.10044,362.42142,365.4951,369.89371,371.29081,372.78395,375.34596,377.57002,376.40354,377.09816,371.72865,370.32267,370.34802,366.06894,366.92919,370.51539,374.06644,375.70583,375.8556,377.69059,380.37592,379.24171,375.28912,372.99472,367.25268,368.91655,369.79059,372.86442,375.97114,378.41121,380.55467,383.16747,382.48251,381.77808,378.59543,375.25038,373.53759,373.13168,371.69707,376.85025,378.40885,380.39137,382.36351,384.50336,385.82648,384.24911,379.97265,376.94705,374.79203,371.87233,372.9577,376.83151,381.43538,381.66781,383.81619,389.04927,385.85451,385.67875,379.3845,377.69205,372.71963,373.93245,376.65668,379.96235,383.9109,385.02249,386.1954,389.24368,389.88248,386.99823,384.07114,379.45891,380.55691,375.60001,379.74273,381.84962,383.75042,385.85521,387.82984,388.96166,391.13127,386.70772,385.16251,379.69512,376.02612,375.62507,378.81036,386.58243,386.83982,388.07048,388.96783,391.08359,392.78212,392.03069,385.63626,380.00528,378.72128,378.13599999999997,382.66749,385.28992,387.54745,391.73869,391.86337,394.11805,394.53583,392.85762,389.05116,383.95126,380.72895,382.19808,383.60831,386.00303,389.89726,393.62808,398.55501,398.17605,396.55069,394.96913,390.55111,385.06225,385.52604,382.49366,385.19481,391.54629,395.04078,396.63422,397.13888,398.15722,400.43457,396.12455,390.35769,389.31399,384.55948,385.50587,386.98688,391.0565,393.81318,396.2763,397.89369,399.93291,399.28596,399.76428,394.43531,389.33946,387.73529,386.47707,390.31118,393.67744,398.67900000000003,400.09047,402.11948,407.66835,404.61757,405.69881,397.54086,393.51406,388.53614,386.54412,391.75764,396.88879,401.96211,400.30415,403.22397,405.01359,406.51034,403.0164,398.7778,395.65813,392.06259,388.48529,394.46732,398.46072,401.13882,405.55914,405.14325,407.1522,407.81786,406.14742,399.93177,395.87828,395.84513,394.58103,395.58677,403.79324,402.62259,403.24105,407.01847,410.11462,411.61393,408.92925,402.10134,398.29101,396.49665,396.50974,399.74248,405.2126,407.48753,408.18204,410.63817,412.08381,411.98384,413.0576,408.6222,403.26174,399.9809,401.13207,400.82683,405.28257,409.96668,411.05738
 Ocean Station Charlie,-35.0,54.0,stc654n1.dat,373.29071,374.42698,373.89455,374.93542,373.86399,371.15964,365.72007,362.01804,363.53958,367.40061,370.92229,372.76102,373.89461,375.29031,376.05519,375.99425,374.89083,372.28531,366.92698,362.64461,364.78622,368.9735,372.1648,374.49403,375.7347,376.61352,378.20413,377.93489,377.05759,373.61283,368.66669,365.64944,366.2798,370.70192,374.4679,376.59807,377.60363,379.05146,380.09553,380.89746,380.24582,376.94216,372.11896,367.96625,369.8224,373.72517,377.75267,378.70728,379.97836,381.41146,382.60539,382.42334,381.44793,379.12396,373.51521,369.3162,369.90698,374.67343,378.21263,381.22098,381.96513,383.01709,383.53849,384.63029,383.46989,380.50651,375.5189,370.45774,373.43428,376.92522,381.28471,383.55135,384.30959,385.76234,386.88973,386.76677,386.38012,382.77224,377.99863,375.03516,375.59928,379.54692,383.82935,385.9775,386.92588,387.75816,388.56428,388.56093,387.24131,384.36416,378.48725,375.53356,376.99344,381.44956,384.88995,387.38552,389.20433,390.39037,391.22102,391.43593,389.86944,387.5418,381.01405,377.31978,378.31973,382.63228,386.24699999999996,389.58329,390.59235,391.44844,391.90368,393.13931,392.05854,387.9203,382.60731,377.52374,378.88548,384.08523,388.49312,390.93193,392.02813,393.49936,393.96598,394.32381,392.55255,389.96933,385.00541,381.2552,383.55231,387.90383,391.86058,393.80896,394.99815,395.99228,397.02494,397.81764,396.02598,393.2745,386.85187,383.05816,383.58854,389.14944,393.60442,395.91905,396.78399,397.3303,398.45987,398.62967,396.78876,395.41046,387.46861,384.4507200000001,387.15755,391.74309,396.02001,398.14878,399.7176,400.1878,402.22713,402.68415,400.53649,398.03173,392.45127,386.87818,389.68484,394.18036,398.27818,400.60867,402.27256,403.83288,404.13684,403.88282,402.36901,398.92926,393.23841,390.06583,390.60207,395.29588,400.05706,401.66447,403.52865,404.34866,406.0016700000001,406.03153,404.84621,401.47896,395.89449,391.04794,392.88765,397.74532,402.19343,405.36613,406.87085,408.01,408.68972,409.10655,407.04515,402.34404,398.8395,394.66302,396.45244,401.45469,405.74174,408.56886,410.02853,410.86419,412.30931,412.5156,411.15275,407.56931,400.67817,396.99092,399.14151,404.06815,407.51428,410.54218
 Ocean Station M,2.0,66.0,stm666n0.dat,373.23494,374.42567,374.79433,374.92381,373.95681,371.74404,365.83823,361.18762,363.962,368.43907,373.01949,373.21198,375.72015,376.25074,377.3481,376.70095,375.49227,372.45988,366.94546,362.92916,364.81707,369.14047,372.0752700000001,375.62399,376.39798,377.15622,378.20035,378.36062,376.87813,373.26908,368.67562,364.94463,366.04513,370.99901,376.5671,378.536,378.07162,380.62246,380.75732,382.24689,380.05834,376.83576,372.39349,368.12818,369.62325,373.64149,379.65606,379.66328,380.88884,381.8587,383.32265,383.40842,381.13142,378.9959,373.07499,368.02876,369.91603,375.93665,378.79348,381.40806,382.48178,383.47824,384.43736,384.98992,384.52231,380.41529,375.23938,370.02395,372.52918,377.50913,381.17400000000004,384.87342,385.31408,387.03048,387.93971,387.37906,386.36141,383.83884,378.1229,373.29196,376.6226,379.68051,383.7632,386.42387,387.10452,389.09106,389.06705,388.67074,387.84739,384.58456,377.4518,373.7924,375.3966,381.12362,385.06539,388.87264,390.13743,390.8099,392.02769,392.25203,390.37378,386.81287,381.85122,376.95374,378.4858,381.9815200000001,387.0482,390.16351,391.50388,391.78232,393.32389,393.07043,391.70633,389.72459,381.30663,378.76199,378.67605,385.11856,390.40123,392.12991,393.81083,395.87094,394.68586,395.18232,393.40497,390.83636,384.86978,380.32536,383.94521,388.58948,392.21445,394.85726,395.35831,397.45652,397.27811,397.21749,395.7302,391.15699,386.90062,382.17675,384.05406,389.11143,395.83381,396.16795,397.84057,397.81598,398.49553,399.81655,398.27981,395.99423,388.2825,384.46701,386.54543,392.26338,395.97848,399.65528,400.50689,403.28191,401.8984,402.33426,400.02808,398.13662,391.90982,387.43042,389.29316,394.12366,397.85492,400.52889,404.47467,404.84359,404.64099999999996,403.89851,402.84917,398.71057,392.58323,389.27389,391.21191,396.47418,402.33051,401.97157,404.16597,405.37782,406.40347,406.12198,404.69097,402.06109,395.18462,391.14425,393.44761,397.72646,402.64503,405.3578,407.93049,409.07227,409.10317,409.65193,407.52662,404.5096,398.62731,394.68275,396.98894,402.13548,407.04058,408.71825,410.36235,413.17221,412.9548,413.24549,411.21061,407.37062,401.1252,397.06237,400.98425,404.46708,408.71825,410.86072
 Summit,-38.48,72.58,sum672n0.dat,373.68826,374.40911,374.73743,374.59956,374.23981,372.06479,366.24013,362.51172,364.12274,367.2376,371.02535,372.23494,373.88699,375.1679,375.70007,376.50275,375.63767,372.79032,367.41985,363.6287,364.79425,368.81233,372.56573,374.52241,375.45949,376.91192,377.67604,378.10393,377.29941,373.84627,369.92639,365.54111,367.20294,370.86345,374.31298,376.8157,377.65229,379.07297,380.06977,380.74807,380.41981,377.97415,372.91067,369.17461,370.51967,373.75829,378.00687,379.70798,380.12266,381.31123,383.26264,383.24477,381.85675,379.40286,374.52835,370.33693,370.68097,374.98932,378.78024,381.46653,382.36749,382.96456,383.7909,385.0536,384.06957,381.08701,375.6308,371.23746,372.73069,376.7696,380.48011,383.52975,384.53218,385.83906,386.46959,387.54594,386.96325,384.19722,379.18286,375.42329,375.99876,379.69608,383.89326,385.87977,387.00356,387.88433,388.50569,389.07368,387.6524,384.72403,378.63656,375.64643,376.32711,381.1965,384.7958,387.09136,389.52648,390.47489,390.93613,391.83378,390.85376,387.55187,382.26665,377.90765,379.17361,382.53804,386.5289,389.36498,390.30935,390.64031,392.91286,392.8316,392.14475,388.80471,383.06546,378.79107,379.49957,383.5496,388.25016,390.50795,392.08552,392.95675,393.81708,394.98383,393.14345,391.14556,385.82899,381.591,384.04413,387.57204,391.3785,393.75899,394.84634,396.38238,397.27413,397.59625,396.69339,393.25265,387.75179,382.85711,384.17729,388.70392,393.14115,396.12959,396.99164,397.20646,398.56086,399.10516,398.40204,394.27236,389.81854,385.33859,387.41957,391.67108,395.36969,397.61522,399.64137,400.62124,401.6548,402.25289,401.50894,398.61699999999996,393.1885,387.92612,390.19019,394.03763,398.01814,400.44027,402.92545,404.08506,404.40873,404.33605,403.66614,399.92979,394.21357,390.65146,391.15187,395.24853,400.20002,402.14119,403.55793,404.58492,405.53467,406.4496,405.42069,402.08871,396.51681,392.135,393.63318,397.84564,402.32262,405.03102,406.60598,407.99018,408.5290700000001,408.80759,408.06367,404.51495,398.99556,395.18287,396.81996,401.79704,406.01924,408.34511,410.17815,410.90246,411.83174,412.83338,411.54437,408.08061,403.18258,398.26269,399.83622,404.33349,408.63419,410.32833
 Syowa,39.58,-69.0,syo769s0.dat,366.12689,366.02619,366.14769,366.47034,366.79854,367.35134,367.75309,368.03278,368.17364,368.02382,367.88045,367.72137,367.47218,367.34762,367.27727,367.5613,367.93176,368.52312,369.08477,369.45398,369.76408,369.74327,369.6869,369.56285,369.37831,369.37889,369.44248,369.61897,369.97255,370.56167,371.08953,371.58004,371.89916,372.04783,371.98179,371.90141,371.78001,371.75557,371.76447,372.0017,372.38502,372.98872,373.51614,374.08047,374.35081,374.24607,374.06213,373.9513,373.74062,373.64729,373.83521,374.12843,374.48833,375.04759,375.62562,376.07295,376.17428,375.9584200000001,375.74748,375.55658,375.46226,375.22285,375.40516,375.70193,376.27903,376.9772,377.59056,378.0766,378.33795,378.31892,378.1767200000001,377.94307,377.77328,377.61978,377.80797,378.06624,378.53498,379.08662,379.3783,379.64297,379.80438,379.78729,379.69032,379.58164,379.38799,379.36558,379.50015,379.82466,380.18011,380.7515,381.32834,381.6839,381.98382,382.02829,381.96758,381.70235,381.64732,381.58949,381.74374,382.00626,382.44727,382.80402,383.39128,383.62655,383.73275,383.73633,383.55944,383.40013,383.2822,383.18869,383.31962,383.49326,383.77001,384.23314,384.77013,385.21792,385.41158,385.35838,385.30692,385.07362,384.90351,384.62383,384.61544,384.99353,385.37927,386.0881,386.8842,387.41741,387.70586,387.71582,387.5538,387.36855,387.01252,386.85714,386.92597,387.14989,387.49454,388.09719,388.65441,389.00104,389.26487,389.1424,389.14286,388.95049,388.76763,388.56719,388.69874,389.11102,389.66932,390.24328,390.8893,391.30318,391.54294,391.52164,391.51264,391.38403,391.24044,391.21925,391.42245,391.86401,392.39114,393.06481,393.73478,394.22489,394.45516,394.35676,394.24299,394.04252,393.97922,393.76083,393.79008,394.07361,394.5517200000001,395.09728,395.7015,396.02912,396.21358,396.13241,395.95496,395.63663,395.47731,395.61285,395.81439,396.13785,396.57883,397.23807,397.75344,398.3698,398.59812,398.6106,398.58717,398.56081,398.34384,398.40068,398.73819,399.11925,399.4712,400.14469,400.95928,401.66048,401.90323,401.89642,401.75501,401.42005,401.08012,400.90687,400.92054,401.25489,401.91616,402.50845,403.11969,403.66655,403.88474,403.73445,403.64312,403.5664
 Teriberka,35.1,69.2,ter669n0.dat,376.35546,377.9637,376.56218,376.44751,373.58148,368.93651,360.47387,360.32699,368.02026,373.95561,376.98497,378.37433,379.20524,378.43559,379.99771,376.66658,376.2377,367.80586,363.53205,366.57826,367.66796,370.71205,374.42645,377.04821,379.10917,380.31934,380.91789,378.94223,376.6524,373.51047,366.33556,362.5589,366.02057,371.86616,378.46831,379.21351,380.87682,382.0303,381.69915,382.31842,380.21355,378.02063,371.76337,370.42439,369.96254,375.77876,380.51326,382.05509,386.49174,385.50241,385.25800000000004,385.0724,381.01169,373.57071,368.5907,367.73947,375.83537,376.1829,381.12738,384.80901,387.16939,386.54407,385.85416,386.67582,384.78893,379.5597,372.03761,374.11609,375.92679,379.65237,385.21586,387.265,389.36568,389.18297,389.69456,389.78131,388.16169,383.48814,375.21173,374.69435,378.60274,380.78215,390.27099,389.50925,392.58206,391.73174,391.42783,390.28912,387.97784,385.22293,376.76713,379.7175,377.6502,383.33324,388.51914,391.01564,392.12714,391.94344,396.36958,393.57931,392.24356,384.54941,380.12958,377.82534,380.78809,383.46584,389.81211,395.1262,393.81749,396.65547,396.06562,394.7579,392.55506,388.56929,378.27427,374.95833,377.63914,385.54959,396.55773,396.4858200000001,397.66642,400.41184,398.14872,396.20648,388.46806,388.15525,379.17221,380.8488,391.14116,394.09078,394.76223,398.02463,401.60873,401.74319,399.97674,399.42362,395.87138,389.79037,385.29455,385.24379,389.47156,394.90036,395.95002,399.57926,403.42263,403.09291,401.97838,400.55427,397.5229,395.68506,388.51929,387.77091,391.72807,395.85555,400.52572,403.60971,402.75429,405.4922,404.29784,403.59481,397.8574,392.94711,391.26858,387.25894,392.37662,397.78321,399.96766,402.52143,405.9315,408.62971,406.75234,404.98734,403.13372,400.25607,391.28665,391.63203,395.36043,397.79078,403.0992,404.03515,407.01954,407.08616,410.06622,408.94235,402.07681,400.76658,395.79536,389.01568,397.25564,400.97744,407.29227,409.88653,414.84114,413.17844,412.72544,410.52807,404.2029,401.96069,392.3894,400.35878,396.47764,403.91786,411.62287,411.34711,412.63539,413.70932,415.22086,414.87106,412.81353,402.41372,395.88744,398.6666,407.90523,411.10883,412.41694,414.87499
 Trinidad Head (CA),-124.15,41.05,thd441n0.dat,372.48374,376.23878,375.1714,374.77951,375.20053,371.89657,367.99867,364.75569,371.10192,370.33716,375.76575,381.14339,380.52103,376.87004,378.06664,377.6027,377.83611,373.93594,369.18104,369.34917,373.04484,375.37189,372.44841,375.09069,379.66267,377.68815,378.55067,380.9098,378.98813,375.05254,372.21337,371.76206,374.59045,375.62943,377.55226,377.59083,373.09222,381.77799,380.98032,381.33,383.4196,382.69555,377.20514,373.78518,377.87101,377.8621,381.93684,382.36129,383.07818,381.72022,385.70509,385.00567,383.19005,380.1522,377.75654,375.1253,373.36632,379.05341,383.01543,386.53368,383.80394,387.97202,385.34348,385.66484,385.96074,383.47385,379.18039,376.46503,375.7478,382.66837,384.39728,386.93706,386.49427,388.38072,387.05912,388.0013,391.29981,389.30148,384.17382,376.56576,382.07133,383.0035,383.49818,390.63426,396.7286,392.59502,390.79922,392.55235,390.80385,387.04765,384.42275,378.48638,381.72584,389.85832,394.34581,388.72319,390.2569,389.72328,390.50961,394.34843,391.9923,390.26607,385.06999,382.09191,381.59886,389.84872,395.32312,396.52959,394.90228,392.64618,391.15705,392.40826,392.54405,389.61557,384.07516,384.67211,389.71304,389.58731,391.39751,401.30274,397.98277,396.73291,396.16309,396.57947,395.08461,392.52566,388.27099999999996,384.87112,389.79575,392.36862,396.41507,395.44472,404.10124,397.7484,397.22468,398.17311,398.41858,395.25185,390.07817,386.45754,387.13671,406.62716,398.89038,403.08386,400.96149,403.77319,399.13086,400.86778,400.11827,396.30476,392.14137,388.67848,389.93495,397.76476,400.68693,398.55586,401.35026,399.7657,396.98303,402.54203,402.7432,400.32223,394.22835,391.16986,392.20523,407.71117,404.17811,411.08215,411.10406,402.68814,403.52266,402.55004,405.60137,402.94367,397.6101,392.44193,389.16554,401.09281,411.31084,403.52906,430.04664,415.67179,407.34262,407.5896,405.0369,403.01547,401.63516,398.72117,397.39578,403.73628,408.29892,405.25582,406.6492,408.50486,409.60332,417.22995,409.50335,407.08715,401.97719,396.52281,399.87211,405.36499,407.88308,413.1833,416.42314,411.29068,411.7864,414.77362,413.57495,410.45377,404.55288,405.40801,407.36634,408.93548,412.55372,426.99979
 Tiksi,128.92,71.58,tik271n1.dat,376.42528,379.02762,375.8907,377.18474,377.36425,370.86409,362.78515,361.66655,365.65241,372.83165,376.27533,376.50904,380.88989,380.53628,378.15212,378.19525,376.90808,374.39837,358.66635,364.15481,368.92356,374.45978,379.14971,379.34424,379.19247,379.09916,377.70352,379.08976,382.153,376.64268,360.63427,359.89896,367.38874,380.08366,381.67398,381.02889,382.108,382.89372,382.06563,383.34518,384.68314,380.9898,366.62057,364.80403,371.23563,383.36354,386.24342,387.80211,387.02338,385.87415,381.32182,383.06075,385.75623,382.42643,370.30492,368.19416,373.43943,382.4108,390.9778,386.16141,388.21864,387.58875,386.71936,386.08824,387.37114,381.33786,369.16,370.99357,375.49199999999996,383.73005,389.86848,387.96171,388.53392,387.89315,388.44364,389.02409,390.44931,384.61052,373.25281,370.91656,378.49194,384.6302,387.87082,389.93268,392.44993,392.71702,392.1192,391.3785,391.34384,381.29531,372.68826,373.84912,378.08207,388.67351,395.0753,399.64565,396.82954,395.37321,395.27868,393.08096,394.36435,387.21014,372.17006,376.2283,379.83185,391.07492,390.08475,391.9997,393.48355,392.95969,395.55534,395.17676,395.95074,387.59448,379.13769,376.79754,380.89967,386.27035,394.35559,397.67657,396.64732,395.16191,397.54724,396.5857,397.66537,387.95575,376.23616,381.20497,384.98803,395.07783,400.43914,395.79623,399.58258,399.71416,399.21061,398.50475,400.88102,393.06426,377.21917,377.12211,386.03193,393.93714,400.5373,405.28947,403.03267,397.30768,400.36606,401.07968,400.24242,395.01581,380.18383,388.95852,392.55686,397.55271,408.47238,405.99199999999996,403.04702,404.29138,405.5062,403.6279,404.90986,398.66439,384.83989,387.99862,392.62409,399.21459,399.65927,403.87799,407.8857,407.71428,405.06909,405.73900000000003,408.87832,400.34286,385.166,389.5626,395.51008,403.18543,408.7683,406.41965,410.90127,408.75789,406.58194,407.44807,409.79139,403.78599,386.46109,391.79283,398.69038,405.75376,410.27408,416.48539,411.31614,409.79785,409.0555,408.95573,411.11992,405.87605,394.28455,395.44946,399.83194,410.50839,419.42982,416.34578,415.73192,414.52429,415.33622,415.33439,414.86823,407.96486,395.10056,394.39849,401.30885,411.8355,414.87644,413.77044
 Ushuaia,-68.32,-54.85,ush354s0.dat,365.83919,365.96388,366.56158,366.8532,367.16514,367.49002,368.3528,368.26075,368.57219,368.39669,367.74206,367.32096,367.1193,367.18789,367.39328,367.81374,368.5962,368.89032,369.49763,369.99839,370.35919,369.86411,369.64062,369.07723,369.03744,368.90744,369.46806,369.99615,370.10966,370.67389,371.8637700000001,372.45202,372.76134,372.19728,371.94413,371.35242,371.35824,371.52859,372.07751,372.51826,372.79809,373.3151,374.00535,374.87334,374.67826,374.34316,373.90139,373.48046,373.21166,373.40136,374.16833,374.6882700000001,374.94535,375.49288,376.21107,376.48311,376.52219,376.2352,375.41109,374.7913,374.92489,374.83865,375.4887700000001,376.11986,376.9914,377.53477,378.09287,378.69182,379.20926,378.54005,377.76752,377.59746,377.34586,377.49432,377.9628,378.53539,379.26593,379.50274,379.77763,380.5483,380.03127,379.87644,379.46989,379.05457,378.89392,379.24267,379.7703,379.99108,380.5054,380.90505,381.70873,382.28763,383.24596,382.36208,381.5988,381.09368,380.98509,381.35317,381.91301,382.27459,382.69928,383.33677,383.79084,383.92979,384.55226,383.83578,383.24544,383.01683,382.77055,382.92378,383.51284,383.66494,383.93855,384.6435,385.41661,385.86956,385.58285,385.37101,385.19892,384.54577,384.47799,384.46145,384.82485,385.2938,385.88088,386.55259,387.20272,388.02275,388.03907,387.71253,387.30697,386.92623,386.72148,386.64357,387.12844,387.38699999999994,387.91925,388.35488,388.9392,389.42089,389.50675,389.13911,388.93282,388.54065,388.24932,388.36384,388.92767,389.45227,389.98883,390.34983,391.25173,392.09408,392.33002,391.62676,391.29061,390.90973,390.76572,390.94503,391.63328,392.54918,392.72063,393.37939,394.17754,394.7868,394.83426,394.49058,394.02314,393.63719,393.62031,393.58687,394.03746,394.90295,394.9838,395.36311,396.20843,396.6871,396.56484,396.20226,395.65543,395.1244,394.90653,395.11675,395.93515,396.54708,397.09127,397.35742,398.47137,399.1022200000001,398.88272,398.78304,398.42038,397.83595,397.76252,398.15428,398.75016,399.25825,400.46751,400.7752,402.33936,402.37073,402.6393,402.13266,401.33408,400.92066,400.66298,400.57863,401.30946,401.95219,402.33211,402.72457,403.65249,404.45497,403.97421,403.75199999999995,403.46402,403.32516
 Wendover (UT),-113.72,39.9,uta439n0.dat,373.47031,374.94412,375.27422,374.83987,373.98221,372.70112,370.77136,369.99336,368.56954,369.60837,372.40371,374.44037,376.67502,375.86378,376.01727,376.42595,375.33932,374.25867,371.95691,372.04853,369.45014,370.53498,373.76527,375.57367,376.39169,378.21004,378.56222,377.69784,377.9422,375.66855,373.91001,371.38865,371.39383,373.57348,375.9879,376.99137,378.75827,379.80694,378.74258,381.09292,381.01274,378.5773,377.2318,375.72838,374.05131,375.39864,378.3337,381.6628,381.59874,382.09575,383.24654,382.79887,382.2337,380.77999,378.77212,376.13412,375.07163,377.45741,380.83902,381.93323,382.80539,385.54508,384.10962,384.75852,384.07149,382.33417,380.42362,379.54416,376.85057,379.71878,382.41997,384.27504,385.37156,387.47618,387.45013,387.63165,387.48226,385.9399,384.68823,381.54842,379.55854,381.82794,384.64257,386.63184,388.69964,388.48695,390.65268,389.04668,388.62831,386.78589,384.61928,382.61872,382.28309,383.89536,386.3161,388.58806,389.53748,390.25818,390.71549,392.34312,391.55516,388.79644,387.04096,385.08789,382.92067,384.20572,387.5170700000001,390.35216,390.41543,392.67278,392.47636,393.86778,392.08139,390.71223,388.36664,382.95769,383.65021,385.82925,390.0975,391.84897,393.34825,395.97484,396.4146,395.27335,394.81506,392.64368,391.13377,387.62196,387.98343,389.83327,393.12581,394.44648,395.35781,396.55887,397.57966,397.17311,396.72913,393.57986,392.449,391.00662,388.83367,391.15769,394.4519,397.52387,398.23694,399.84225,398.44494,400.12234,399.00743,396.73157,394.99585,394.62617,391.67816,392.66673,395.95453,398.8058,401.72925,402.21153,402.5556,402.03446,401.58149,399.75956,398.17093,395.92074,395.18293,396.5942,398.93118,400.51411,402.45429,402.32579,403.87167,404.16987,403.91256,401.56135,398.99739,397.20262,395.95514,398.49448,401.06481,403.6992,404.32697,404.6665,405.20786,406.57775,405.74191,403.71792,400.47118,399.22757,398.64486,399.79795,403.79204,406.4012,408.29586,410.60091,410.02227,409.6092,408.64243,406.65804,404.08739,401.39069,400.27162,402.60403,406.58264,409.46147,410.37227,410.60889,412.23544,412.35072,411.24941,409.32436,407.51343,405.14756,403.46239,405.21944,407.67825,410.80394
